state,longitude,latitude,rainfall_mean_mm,rainfall_max_mm,rainfall_min_mm
Assam,90.65000403299928,26.04999904707074,2.2333333492279053,7.699999809265137,0.4000000059604645
Assam,89.95000402256846,26.249999050050974,2.1999998092651367,3.200000047683716,0.4000000059604645
Assam,93.95000408217311,26.749999057501554,2.8777778148651123,6.400000095367432,1.100000023841858
Assam,92.35000405833125,26.549999054521322,12.0,21.799999237060547,5.0
Assam,93.95000408217311,26.249999050050974,0.4777778089046478,0.699999988079071,0.0
Assam,90.95000403746963,26.549999054521322,0.32222220301628113,1.399999976158142,0.0
Assam,92.35000405833125,26.449999053031206,10.955554962158203,15.699999809265137,5.0
Assam,94.85000409558415,27.549999069422483,6.200000286102295,11.699999809265137,2.4000000953674316
Assam,92.45000405982137,24.549999024719,22.644445419311523,25.799999237060547,17.100000381469727
Assam,91.55000404641032,26.04999904707074,15.122220993041992,28.799999237060547,8.899999618530273
Assam,91.25000404193997,26.64999905601144,0.23333334922790527,1.2000000476837158,0.0
Assam,94.5500040911138,27.34999906644225,11.48888874053955,24.100000381469727,4.099999904632568
Assam,93.2500040717423,26.84999905899167,0.6888888478279114,1.7000000476837158,0.0
Assam,93.35000407323241,26.84999905899167,0.5000000596046448,1.100000023841858,0.0
Assam,93.15000407025218,26.64999905601144,3.9666666984558105,8.5,0.800000011920929
Assam,91.85000405088067,26.84999905899167,0.14444443583488464,0.6000000238418579,0.0
Assam,92.85000406578183,25.04999903216958,11.222222328186035,21.700000762939453,3.0999999046325684
Assam,90.1500040255487,26.149999048560858,1.755555510520935,5.099999904632568,0.699999988079071
Assam,89.95000402256846,25.949999045580626,8.555556297302246,40.400001525878906,2.0999999046325684
Assam,93.15000407025218,24.949999030679464,13.866665840148926,22.899999618530273,6.099999904632568
Assam,91.75000404939055,26.249999050050974,13.844444274902344,27.0,4.5
Assam,92.6500040628016,26.149999048560858,21.544443130493164,48.79999923706055,3.799999952316284
Assam,91.15000404044986,26.449999053031206,0.5666666626930237,2.299999952316284,0.0
Assam,95.05000409856439,27.249999064952135,1.6444443464279175,3.799999952316284,0.10000000149011612
Assam,90.45000403001904,26.549999054521322,0.7222221493721008,1.399999976158142,0.10000000149011612
Assam,93.850004080683,26.249999050050974,0.4333333373069763,0.800000011920929,0.0
Assam,91.05000403895974,26.34999905154109,0.2888888716697693,1.0,0.0
Assam,92.35000405833125,26.34999905154109,11.233332633972168,15.699999809265137,6.400000095367432
Assam,92.75000406429172,24.649999026209116,27.344444274902344,50.599998474121094,17.100000381469727
Assam,90.35000402852893,26.64999905601144,1.8777779340744019,4.300000190734863,0.6000000238418579
Assam,93.45000407472253,25.949999045580626,18.022220611572266,36.5,3.799999952316284
Assam,92.95000406727195,26.149999048560858,4.888888835906982,11.699999809265137,2.299999952316284
Assam,93.75000407919288,25.949999045580626,3.277777910232544,16.799999237060547,0.0
Assam,93.45000407472253,25.649999041110277,6.277777671813965,12.5,0.699999988079071
Assam,93.35000407323241,26.449999053031206,2.433333396911621,5.400000095367432,0.699999988079071
Assam,92.45000405982137,26.64999905601144,20.344444274902344,44.5,7.199999809265137
Assam,90.1500040255487,26.34999905154109,0.7888888716697693,2.4000000953674316,0.30000001192092896
Assam,91.25000404193997,26.149999048560858,4.955555438995361,10.800000190734863,1.0
Assam,92.75000406429172,25.949999045580626,2.844444513320923,9.899999618530273,0.800000011920929
Assam,91.65000404790044,26.64999905601144,1.355555534362793,3.299999952316284,0.20000000298023224
Assam,90.7500040344894,25.949999045580626,4.8222222328186035,18.200000762939453,1.2000000476837158
Assam,94.25000408664346,26.549999054521322,5.05555534362793,14.699999809265137,0.20000000298023224
Assam,93.05000406876206,25.949999045580626,5.588888645172119,8.600000381469727,1.7999999523162842
Assam,90.7500040344894,26.04999904707074,4.233333110809326,18.200000762939453,0.5
Assam,92.85000406578183,25.54999903962016,0.19999998807907104,0.5,0.0
Assam,91.05000403895974,25.84999904409051,7.255556106567383,28.600000381469727,0.0
Assam,94.25000408664346,26.84999905899167,8.299999237060547,15.5,2.4000000953674316
Assam,92.95000406727195,24.949999030679464,15.84444522857666,21.700000762939453,8.399999618530273
Assam,91.65000404790044,26.449999053031206,13.0,27.0,2.9000000953674316
Assam,93.95000408217311,26.449999053031206,1.2444443702697754,5.199999809265137,0.10000000149011612
Assam,92.85000406578183,26.149999048560858,13.755555152893066,45.70000076293945,2.5999999046325684
Assam,94.5500040911138,26.84999905899167,16.33333396911621,23.200000762939453,11.699999809265137
Assam,93.05000406876206,25.04999903216958,10.799999237060547,20.5,2.200000047683716
Assam,95.35000410303473,27.249999064952135,0.9444444179534912,2.700000047683716,0.10000000149011612
Assam,91.55000404641032,26.149999048560858,9.722222328186035,14.100000381469727,5.599999904632568
Assam,92.95000406727195,25.749999042600393,0.9999998807907104,4.699999809265137,0.10000000149011612
Assam,93.35000407323241,25.84999904409051,14.266666412353516,36.5,1.7999999523162842
Assam,93.65000407770276,25.84999904409051,11.38888931274414,20.799999237060547,2.5999999046325684
Assam,94.85000409558415,27.6499990709126,7.744444847106934,26.299999237060547,0.0
Assam,92.85000406578183,26.249999050050974,18.422222137451172,45.70000076293945,2.5999999046325684
Assam,90.95000403746963,26.64999905601144,0.18888889253139496,0.800000011920929,0.0
Assam,92.55000406131148,24.549999024719,23.511112213134766,25.399999618530273,20.600000381469727
Assam,92.35000405833125,24.349999021738768,23.02222442626953,36.400001525878906,11.300000190734863
Assam,93.05000406876206,26.749999057501554,2.355555534362793,4.199999809265137,1.0
Assam,93.45000407472253,26.64999905601144,1.2333333492279053,3.299999952316284,0.5
Assam,93.05000406876206,25.84999904409051,4.0,8.600000381469727,0.5
Assam,94.25000408664346,27.249999064952135,8.266666412353516,13.600000381469727,4.5
Assam,95.65000410750508,27.449999067932367,1.633333444595337,5.099999904632568,0.10000000149011612
Assam,93.65000407770276,26.84999905899167,0.7777777910232544,2.5,0.10000000149011612
Assam,92.95000406727195,26.749999057501554,2.488888740539551,4.199999809265137,1.2999999523162842
Assam,90.45000403001904,26.449999053031206,0.6555554866790771,1.7999999523162842,0.0
Assam,93.2500040717423,26.549999054521322,4.144444465637207,9.0,0.800000011920929
Assam,91.95000405237079,26.749999057501554,0.5777777433395386,1.7999999523162842,0.0
Assam,93.55000407621264,26.64999905601144,1.5222222805023193,4.400000095367432,0.20000000298023224
Assam,92.95000406727195,25.149999033659697,5.600000381469727,10.699999809265137,1.7999999523162842
Assam,90.85000403597951,26.449999053031206,1.6555554866790771,7.400000095367432,0.0
Assam,95.35000410303473,27.549999069422483,0.4000000059604645,0.8999999761581421,0.10000000149011612
Assam,94.95000409707427,27.14999906346202,3.2666666507720947,7.0,1.100000023841858
Assam,93.45000407472253,26.549999054521322,1.788888931274414,3.700000047683716,0.800000011920929
Assam,91.55000404641032,26.749999057501554,0.30000001192092896,0.800000011920929,0.0
Assam,93.45000407472253,26.249999050050974,0.7888888716697693,1.5,0.20000000298023224
Assam,91.05000403895974,26.149999048560858,2.6888890266418457,16.200000762939453,0.0
Assam,93.65000407770276,26.249999050050974,0.4333333373069763,1.2000000476837158,0.0
Assam,90.25000402703881,26.149999048560858,1.2777777910232544,2.799999952316284,0.8999999761581421
Assam,94.25000408664346,27.14999906346202,8.5,14.0,4.5
Assam,91.65000404790044,26.34999905154109,14.466666221618652,27.0,6.400000095367432
Assam,91.15000404044986,26.04999904707074,3.2666666507720947,8.399999618530273,0.20000000298023224
Assam,93.45000407472253,26.149999048560858,3.433333158493042,13.300000190734863,0.20000000298023224
Assam,92.6500040628016,26.549999054521322,29.533334732055664,48.900001525878906,3.299999952316284
Assam,89.85000402107835,26.249999050050974,2.200000047683716,3.4000000953674316,0.0
Assam,92.45000405982137,26.749999057501554,14.933332443237305,36.400001525878906,4.699999809265137
Assam,91.25000404193997,26.249999050050974,4.344444274902344,10.800000190734863,0.5
Assam,90.95000403746963,26.34999905154109,0.2666666507720947,1.399999976158142,0.0
Assam,91.25000404193997,25.749999042600393,0.9777777194976807,3.5999999046325684,0.0
Assam,93.65000407770276,26.749999057501554,0.7888889312744141,1.7000000476837158,0.10000000149011612
Assam,93.65000407770276,25.949999045580626,7.588888168334961,20.799999237060547,0.0
Assam,93.850004080683,26.949999060481787,3.6888890266418457,6.599999904632568,0.0
Assam,93.55000407621264,26.249999050050974,0.6111111044883728,1.399999976158142,0.0
Assam,92.6500040628016,26.449999053031206,37.9888916015625,52.400001525878906,15.0
Assam,95.05000409856439,26.949999060481787,3.277777671813965,6.699999809265137,0.5
Assam,94.05000408366323,26.84999905899167,5.611111640930176,9.600000381469727,2.4000000953674316
Assam,92.95000406727195,25.449999038130045,0.9444444179534912,2.9000000953674316,0.0
Assam,89.75000401958823,26.249999050050974,1.3888888359069824,3.4000000953674316,0.0
Assam,91.4500040449202,26.04999904707074,12.188889503479004,27.600000381469727,8.899999618530273
Assam,95.65000410750508,27.6499990709126,1.2444443702697754,5.099999904632568,0.0
Assam,93.65000407770276,26.149999048560858,0.6000000238418579,3.799999952316284,0.0
Assam,94.05000408366323,26.449999053031206,0.43333330750465393,0.699999988079071,0.10000000149011612
Assam,91.55000404641032,26.549999054521322,4.688889026641846,17.399999618530273,0.30000001192092896
Assam,93.2500040717423,25.34999903663993,0.4333333373069763,1.7000000476837158,0.10000000149011612
Assam,93.05000406876206,25.649999041110277,0.25555554032325745,0.800000011920929,0.0
Assam,93.05000406876206,25.54999903962016,0.15555556118488312,0.5,0.0
Assam,93.850004080683,26.549999054521322,2.6888890266418457,6.300000190734863,0.4000000059604645
Assam,92.6500040628016,24.449999023228884,23.511112213134766,33.29999923706055,20.200000762939453
Assam,95.1500041000545,27.749999072402716,1.4666666984558105,6.199999809265137,0.0
Assam,93.45000407472253,26.449999053031206,1.7222222089767456,3.700000047683716,0.699999988079071
Assam,92.45000405982137,24.24999902024865,26.211111068725586,36.400001525878906,22.0
Assam,89.95000402256846,25.84999904409051,11.911110877990723,40.400001525878906,2.799999952316284
Assam,94.15000408515334,26.84999905899167,6.699999809265137,10.699999809265137,2.4000000953674316
Assam,95.85000411048532,27.549999069422483,0.7111111879348755,2.9000000953674316,0.0
Assam,95.65000410750508,27.249999064952135,0.2111111283302307,1.0,0.0
Assam,92.85000406578183,25.449999038130045,1.0333333015441895,2.9000000953674316,0.0
Assam,94.15000408515334,26.549999054521322,2.0888888835906982,10.300000190734863,0.10000000149011612
Assam,93.850004080683,26.84999905899167,2.9000000953674316,6.599999904632568,0.4000000059604645
Assam,92.25000405684114,26.749999057501554,7.011110782623291,14.699999809265137,1.5
Assam,94.45000408962369,27.14999906346202,9.94444465637207,14.5,5.800000190734863
Assam,90.65000403299928,26.749999057501554,0.3999999761581421,1.0,0.0
Assam,91.4500040449202,26.149999048560858,8.755556106567383,10.800000190734863,5.599999904632568
Assam,92.95000406727195,24.649999026209116,31.211111068725586,50.599998474121094,20.600000381469727
Assam,91.4500040449202,26.34999905154109,9.11111068725586,17.399999618530273,5.300000190734863
Assam,95.25000410154462,27.549999069422483,0.8333333134651184,2.9000000953674316,0.10000000149011612
Assam,91.55000404641032,26.34999905154109,11.655555725097656,25.100000381469727,5.599999904632568
Assam,92.45000405982137,24.449999023228884,25.15555763244629,36.400001525878906,20.200000762939453
Assam,95.1500041000545,27.449999067932367,2.8111109733581543,11.399999618530273,0.10000000149011612
Assam,95.45000410452485,27.449999067932367,1.0444444417953491,2.9000000953674316,0.30000001192092896
Assam,93.65000407770276,26.34999905154109,1.4444444179534912,4.199999809265137,0.10000000149011612
Assam,93.15000407025218,26.749999057501554,1.8888888359069824,3.299999952316284,0.800000011920929
Assam,90.35000402852893,26.04999904707074,0.9444444179534912,1.2999999523162842,0.800000011920929
Assam,92.95000406727195,26.64999905601144,7.233333110809326,22.299999237060547,1.899999976158142
Assam,93.45000407472253,25.34999903663993,0.3333333730697632,1.2000000476837158,0.10000000149011612
Assam,90.95000403746963,26.449999053031206,0.3333333432674408,1.399999976158142,0.0
Assam,92.15000405535102,26.149999048560858,6.088889122009277,10.800000190734863,1.399999976158142
Assam,92.55000406131148,24.749999027699232,19.155555725097656,25.399999618530273,14.800000190734863
Assam,89.85000402107835,26.04999904707074,2.844444513320923,8.899999618530273,0.0
Assam,90.1500040255487,26.749999057501554,1.5333333015441895,4.800000190734863,0.0
Assam,94.35000408813357,27.249999064952135,8.233333587646484,11.399999618530273,4.5
Assam,92.6500040628016,25.749999042600393,1.4000000953674316,3.299999952316284,0.20000000298023224
Assam,94.15000408515334,27.449999067932367,8.51111125946045,23.100000381469727,0.0
Assam,90.85000403597951,26.64999905601144,0.7222222089767456,3.700000047683716,0.0
Assam,90.95000403746963,26.149999048560858,2.6222219467163086,16.200000762939453,0.0
Assam,95.25000410154462,27.449999067932367,0.7333333492279053,2.9000000953674316,0.10000000149011612
Assam,92.0500040538609,26.34999905154109,8.377777099609375,12.5,4.199999809265137
Assam,93.75000407919288,26.149999048560858,0.15555554628372192,0.5,0.0
Assam,92.55000406131148,26.549999054521322,30.02222442626953,48.900001525878906,7.900000095367432
Assam,90.45000403001904,26.149999048560858,0.9444444179534912,1.7000000476837158,0.20000000298023224
Assam,93.65000407770276,26.449999053031206,2.922222137451172,6.300000190734863,0.800000011920929
Assam,92.85000406578183,26.64999905601144,8.222222328186035,22.299999237060547,1.899999976158142
Assam,91.4500040449202,26.64999905601144,0.7999999523162842,3.0999999046325684,0.0
Assam,91.65000404790044,26.749999057501554,0.32222220301628113,0.800000011920929,0.0
Assam,95.65000410750508,27.34999906644225,0.7222222089767456,2.0999999046325684,0.0
Assam,90.65000403299928,26.149999048560858,0.9888888597488403,3.700000047683716,0.10000000149011612
Assam,90.55000403150916,26.149999048560858,0.8111111521720886,1.899999976158142,0.20000000298023224
Assam,92.95000406727195,24.749999027699232,22.511112213134766,30.100000381469727,17.200000762939453
Assam,94.05000408366323,26.549999054521322,0.855555534362793,2.0,0.10000000149011612
Assam,89.85000402107835,25.949999045580626,7.244444847106934,40.400001525878906,0.0
Assam,93.850004080683,26.749999057501554,1.8777779340744019,4.400000095367432,0.4000000059604645
Assam,94.95000409707427,27.6499990709126,8.922222137451172,26.299999237060547,0.0
Assam,95.25000410154462,27.749999072402716,0.3222222328186035,1.100000023841858,0.0
Assam,95.45000410452485,27.34999906644225,1.0666667222976685,2.700000047683716,0.0
Assam,91.25000404193997,26.549999054521322,0.9666667580604553,5.300000190734863,0.0
Assam,89.85000402107835,25.749999042600393,9.344444274902344,40.400001525878906,0.0
Assam,92.25000405684114,24.549999024719,11.066667556762695,25.799999237060547,0.0
Assam,92.35000405833125,24.849999029189348,7.3111114501953125,16.0,0.0
Assam,92.15000405535102,26.84999905899167,1.8555556535720825,8.5,0.0
Assam,92.25000405684114,24.649999026209116,8.05555534362793,20.200000762939453,0.0
Assam,93.35000407323241,25.649999041110277,3.4111111164093018,10.100000381469727,0.20000000298023224
Assam,93.2500040717423,26.249999050050974,2.6111111640930176,4.300000190734863,0.30000001192092896
Assam,93.05000406876206,26.149999048560858,4.8111114501953125,11.699999809265137,2.299999952316284
Assam,93.75000407919288,26.34999905154109,1.2888888120651245,4.199999809265137,0.10000000149011612
Assam,91.95000405237079,26.449999053031206,8.422222137451172,19.899999618530273,3.799999952316284
Assam,93.15000407025218,25.249999035149813,1.7000001668930054,4.099999904632568,0.10000000149011612
Assam,93.05000406876206,24.549999024719,32.28889083862305,46.900001525878906,14.199999809265137
Assam,93.65000407770276,26.64999905601144,2.144444465637207,6.300000190734863,0.20000000298023224
Assam,90.55000403150916,26.04999904707074,1.2222222089767456,2.5,0.4000000059604645
Assam,94.15000408515334,27.34999906644225,10.422222137451172,23.100000381469727,0.0
Assam,93.05000406876206,26.249999050050974,5.0,11.800000190734863,2.299999952316284
Assam,93.55000407621264,26.34999905154109,1.2666667699813843,3.700000047683716,0.10000000149011612
Assam,91.05000403895974,26.749999057501554,0.0555555559694767,0.20000000298023224,0.0
Assam,92.95000406727195,24.549999024719,33.9666633605957,50.599998474121094,20.600000381469727
Assam,92.75000406429172,26.84999905899167,6.288888931274414,10.699999809265137,2.4000000953674316
Assam,91.65000404790044,26.04999904707074,18.55555534362793,28.799999237060547,9.0
Assam,89.85000402107835,26.149999048560858,2.3333332538604736,5.300000190734863,0.0
Assam,93.75000407919288,26.449999053031206,2.9555556774139404,6.300000190734863,0.699999988079071
Assam,93.65000407770276,26.04999904707074,3.6999998092651367,20.799999237060547,0.0
Assam,92.35000405833125,24.649999026209116,14.822221755981445,23.100000381469727,0.0
Assam,93.850004080683,27.14999906346202,2.8777778148651123,6.099999904632568,0.0
Assam,95.95000411197543,27.34999906644225,0.25555557012557983,1.100000023841858,0.0
Assam,93.15000407025218,25.04999903216958,9.077777862548828,20.5,2.0999999046325684
Assam,94.95000409707427,27.049999061971903,4.399999618530273,10.399999618530273,1.100000023841858
Assam,93.05000406876206,26.449999053031206,9.844444274902344,18.100000381469727,2.700000047683716
Assam,93.65000407770276,26.549999054521322,3.077777862548828,6.300000190734863,1.100000023841858
Assam,92.95000406727195,25.34999903663993,1.7333333492279053,2.9000000953674316,0.20000000298023224
Assam,94.45000408962369,27.549999069422483,16.11111068725586,33.900001525878906,0.0
Assam,93.35000407323241,25.449999038130045,0.35555556416511536,1.2000000476837158,0.10000000149011612
Assam,90.45000403001904,26.64999905601144,1.566666603088379,4.300000190734863,0.20000000298023224
Assam,94.15000408515334,26.749999057501554,4.988888740539551,10.300000190734863,1.5
Assam,92.25000405684114,25.749999042600393,10.855555534362793,21.200000762939453,5.099999904632568
Assam,94.65000409260392,27.549999069422483,7.688889503479004,24.100000381469727,0.0
Meghalaya,92.45000405982137,25.04999903216958,4.688889026641846,14.699999809265137,0.0
Meghalaya,91.65000404790044,25.34999903663993,2.799999952316284,5.300000190734863,1.399999976158142
Meghalaya,90.55000403150916,25.54999903962016,1.755555510520935,5.199999809265137,0.0
Meghalaya,91.05000403895974,25.749999042600393,3.0444440841674805,14.699999809265137,0.0
Meghalaya,91.65000404790044,25.84999904409051,28.522220611572266,43.70000076293945,19.799999237060547
Meghalaya,90.45000403001904,25.949999045580626,0.9555556178092957,1.5,0.4000000059604645
Meghalaya,91.25000404193997,25.34999903663993,0.2888888716697693,1.100000023841858,0.0
Meghalaya,90.45000403001904,25.749999042600393,1.144444465637207,2.5999999046325684,0.20000000298023224
Meghalaya,91.4500040449202,25.54999903962016,3.8000001907348633,13.699999809265137,0.0
Meghalaya,92.35000405833125,25.04999903216958,1.9444444179534912,7.199999809265137,0.0
Meghalaya,91.4500040449202,25.249999035149813,1.7777777910232544,4.5,0.0
Meghalaya,91.05000403895974,25.249999035149813,0.2777777910232544,1.100000023841858,0.0
Meghalaya,91.75000404939055,25.249999035149813,1.4333332777023315,3.299999952316284,0.0
Meghalaya,90.95000403746963,25.34999903663993,0.1666666716337204,0.699999988079071,0.0
Meghalaya,91.95000405237079,25.34999903663993,2.366666793823242,5.400000095367432,0.6000000238418579
Meghalaya,91.25000404193997,25.249999035149813,0.2888888716697693,1.100000023841858,0.0
Meghalaya,92.45000405982137,25.449999038130045,1.3444445133209229,3.0999999046325684,0.10000000149011612
Meghalaya,92.15000405535102,25.749999042600393,13.733332633972168,21.200000762939453,9.300000190734863
Meghalaya,91.4500040449202,25.649999041110277,7.588889122009277,26.600000381469727,0.0
Meghalaya,91.85000405088067,25.449999038130045,6.244443893432617,12.5,1.600000023841858
Meghalaya,92.6500040628016,25.249999035149813,2.711111068725586,3.200000047683716,2.0
Meghalaya,91.55000404641032,25.249999035149813,2.5444443225860596,4.5,0.5
Meghalaya,90.55000403150916,25.649999041110277,0.6666666865348816,2.0999999046325684,0.0
Meghalaya,90.35000402852893,25.249999035149813,11.366665840148926,21.299999237060547,0.0
Meghalaya,91.65000404790044,25.249999035149813,2.2555553913116455,4.5,0.0
Meghalaya,92.35000405833125,25.449999038130045,1.4444444179534912,3.5999999046325684,0.10000000149011612
Meghalaya,90.7500040344894,25.749999042600393,1.133333444595337,4.400000095367432,0.0
Meghalaya,92.35000405833125,25.249999035149813,0.8888888955116272,2.700000047683716,0.0
Meghalaya,90.25000402703881,25.949999045580626,0.7555555105209351,1.2000000476837158,0.4000000059604645
Meghalaya,92.55000406131148,25.34999903663993,1.8111109733581543,3.0999999046325684,0.10000000149011612
Meghalaya,89.95000402256846,25.54999903962016,0.9111111164093018,1.7999999523162842,0.0
Meghalaya,90.85000403597951,25.449999038130045,0.03333333507180214,0.20000000298023224,0.0
Meghalaya,92.25000405684114,25.34999903663993,0.8111111521720886,2.5,0.0
Meghalaya,91.75000404939055,25.84999904409051,23.755556106567383,43.70000076293945,5.599999904632568
Meghalaya,90.65000403299928,25.54999903962016,0.7444444298744202,2.700000047683716,0.0
Meghalaya,91.05000403895974,25.649999041110277,0.06666667014360428,0.30000001192092896,0.0
Meghalaya,90.85000403597951,25.749999042600393,2.566666603088379,14.699999809265137,0.0
Meghalaya,90.1500040255487,25.949999045580626,1.8333333730697632,5.099999904632568,0.4000000059604645
Meghalaya,90.35000402852893,25.749999042600393,1.5111111402511597,2.5999999046325684,0.20000000298023224
Meghalaya,92.35000405833125,25.54999903962016,3.722221851348877,10.699999809265137,0.10000000149011612
Meghalaya,92.15000405535102,25.54999903962016,8.966666221618652,18.899999618530273,1.7999999523162842
Meghalaya,91.85000405088067,25.84999904409051,13.40000057220459,24.100000381469727,2.5999999046325684
Meghalaya,90.35000402852893,25.649999041110277,3.922222137451172,11.5,0.20000000298023224
Meghalaya,90.85000403597951,25.249999035149813,0.07777778059244156,0.30000001192092896,0.0
Meghalaya,90.45000403001904,25.649999041110277,2.3000001907348633,9.899999618530273,0.20000000298023224
Meghalaya,92.15000405535102,25.949999045580626,5.233333110809326,10.399999618530273,1.399999976158142
Meghalaya,91.95000405237079,25.949999045580626,5.699999809265137,12.699999809265137,2.5999999046325684
Meghalaya,91.4500040449202,25.749999042600393,10.533332824707031,26.600000381469727,0.4000000059604645
Meghalaya,90.65000403299928,25.749999042600393,0.6666666865348816,2.0,0.0
Meghalaya,91.85000405088067,25.249999035149813,0.8555555939674377,1.7000000476837158,0.0
Meghalaya,90.65000403299928,25.449999038130045,1.1444443464279175,2.700000047683716,0.0
Meghalaya,92.0500040538609,25.34999903663993,2.0333335399627686,5.400000095367432,0.5
Meghalaya,91.85000405088067,25.649999041110277,16.77777862548828,25.899999618530273,10.800000190734863
Meghalaya,92.55000406131148,25.449999038130045,1.4222221374511719,3.0999999046325684,0.10000000149011612
Meghalaya,90.7500040344894,25.54999903962016,0.30000001192092896,2.700000047683716,0.0
Meghalaya,90.7500040344894,25.649999041110277,0.2888888716697693,1.899999976158142,0.0
Meghalaya,92.15000405535102,25.249999035149813,0.5,1.5,0.0
Meghalaya,91.15000404044986,25.249999035149813,0.3222222328186035,1.100000023841858,0.0
Meghalaya,90.55000403150916,25.749999042600393,0.7888889312744141,2.0999999046325684,0.0
Meghalaya,91.55000404641032,25.649999041110277,15.94444465637207,39.599998474121094,1.2999999523162842
Meghalaya,90.7500040344894,25.449999038130045,0.5666666626930237,2.700000047683716,0.0
Meghalaya,92.55000406131148,25.249999035149813,2.6555557250976562,3.200000047683716,2.0
Meghalaya,92.25000405684114,25.249999035149813,0.2888888716697693,1.0,0.0
Meghalaya,91.35000404343009,25.54999903962016,0.9444444179534912,6.5,0.0
Meghalaya,91.95000405237079,25.649999041110277,16.27777862548828,25.899999618530273,10.800000190734863
Meghalaya,90.55000403150916,25.249999035149813,5.744444847106934,14.800000190734863,0.0
Meghalaya,91.75000404939055,25.949999045580626,20.400001525878906,43.70000076293945,5.599999904632568
Meghalaya,92.0500040538609,25.84999904409051,9.55555534362793,21.200000762939453,2.5999999046325684
Meghalaya,90.25000402703881,25.84999904409051,1.2777777910232544,2.5999999046325684,0.4000000059604645
Meghalaya,90.35000402852893,25.84999904409051,1.0888888835906982,2.5999999046325684,0.20000000298023224
Meghalaya,92.15000405535102,26.04999904707074,4.211111068725586,7.199999809265137,1.399999976158142
Meghalaya,90.85000403597951,25.649999041110277,0.31111109256744385,1.899999976158142,0.0
